loan_id,customer_id,loan_type,original_amount,current_balance,interest_rate,term_months,monthly_payment,origination_date,maturity_date,loan_status,payment_history_score,collateral_value,ltv_ratio,purpose,branch_id
LOAN00340801,CUST003408,Business,207927,175883.28082178408,0.162,60,5078.5,2024-07-17,2029-06-21,Active,78.6,,,Purchase,BR125
LOAN00008001,CUST000080,Business,472388,471300.72805566824,0.479,180,18872.6,2022-11-22,2037-09-04,Active,41.3,,,Investment,BR034
LOAN00008002,CUST000080,Student,26885,21508.0,0.444,120,1007.62,2024-01-02,2033-11-10,Default,41.3,,,Refinance,BR034
LOAN00438301,CUST004383,Business,165160,140565.37720780735,0.281,60,5152.36,2024-05-01,2029-04-05,Active,64.6,,,Consolidation,BR059
LOAN00438302,CUST004383,Student,19881,19757.849562275293,0.246,240,410.71,2023-03-18,2042-12-03,Active,64.6,,,Investment,BR059
LOAN00372001,CUST003720,Credit Line,39942,0.0,0.266,24,2163.96,2021-05-27,2023-05-17,Paid Off,74.6,,,Purchase,BR053
LOAN00481601,CUST004816,Auto,17163,9750.649691436478,0.193,60,448.06,2022-12-02,2027-11-06,Active,72.0,20595.6,0.8,Investment,BR086
LOAN00099401,CUST000994,Student,37128,29702.4,0.248,120,839.41,2022-02-17,2031-12-27,Default,64.4,,,Consolidation,BR009
LOAN00099402,CUST000994,Student,43836,35068.8,0.248,180,929.34,2023-03-12,2037-12-23,Default,64.4,,,Refinance,BR009
LOAN00444301,CUST004443,Credit Line,16013,13578.30665559176,0.168,60,396.24,2024-08-04,2029-07-09,Active,86.1,,,Investment,BR086
LOAN00400801,CUST004008,Mortgage,265767,265425.62336609507,0.23,300,5111.04,2024-03-14,2048-11-03,Late,65.3,318920.39999999997,0.8,Purchase,BR015
LOAN00400802,CUST004008,Mortgage,285849,281045.3334035495,0.23,240,5536.9,2021-07-14,2041-03-31,Active,65.3,343018.8,0.8,Investment,BR015
LOAN00399001,CUST003990,Business,442093,353674.4,0.297,180,11077.7,2023-10-18,2038-07-31,Default,62.7,,,Refinance,BR003
LOAN00219401,CUST002194,Personal,20150,8291.140909516816,0.425,36,999.03,2023-06-17,2026-06-01,Active,52.4,,,Consolidation,BR125
LOAN00219402,CUST002194,Mortgage,266870,262091.67888408908,0.34,180,7611.13,2021-10-01,2036-07-14,Active,52.4,320244.0,0.8,Consolidation,BR125
LOAN00440001,CUST004400,Business,167834,39186.28224064745,0.039,60,3083.35,2021-10-17,2026-09-21,Active,93.1,,,Investment,BR059
LOAN00194601,CUST001946,Mortgage,65629,64337.365781645094,0.191,240,1068.75,2022-05-29,2042-02-13,Active,69.9,78754.8,0.8,Consolidation,BR126
LOAN00194602,CUST001946,Credit Line,32268,21953.73191194197,0.306,60,1055.9,2023-02-26,2028-01-31,Active,69.9,,,Purchase,BR126
LOAN00351201,CUST003512,Student,75215,60172.0,0.277,180,1765.24,2024-01-20,2038-11-02,Default,60.9,,,Investment,BR030
LOAN00366101,CUST003661,Business,154580,129712.0218329839,0.235,120,3354.45,2021-10-01,2031-08-10,Active,70.0,,,Consolidation,BR004
LOAN00366102,CUST003661,Auto,58186,39383.60024459702,0.21,72,1427.65,2022-11-14,2028-10-13,Active,70.0,69823.2,0.8,Refinance,BR004
LOAN00363101,CUST003631,Credit Line,35662,0.0,0.161,24,1747.83,2021-06-09,2023-05-30,Paid Off,86.9,,,Refinance,BR013
LOAN00022101,CUST000221,Student,24079,20017.105904454416,0.01,240,110.74,2021-12-23,2041-09-09,Active,100.0,,,Consolidation,BR001
LOAN00027901,CUST000279,Credit Line,20992,0.0,0.24,24,1109.87,2022-11-07,2024-10-27,Paid Off,77.6,,,Investment,BR017
LOAN00209701,CUST002097,Mortgage,156109,151454.59524691466,0.035,300,781.52,2024-07-01,2049-02-20,Active,88.2,187330.8,0.8,Investment,BR026
LOAN00209702,CUST002097,Mortgage,120122,105312.57599823344,0.035,180,858.73,2023-04-29,2038-02-09,Active,88.2,144146.4,0.8,Consolidation,BR026
LOAN00379501,CUST003795,Credit Line,19184,9018.94277671716,0.249,48,635.02,2023-02-04,2027-01-14,Active,76.6,,,Purchase,BR117
LOAN00422501,CUST004225,Mortgage,146274,146269.82931477652,0.342,360,4168.98,2024-01-24,2053-08-19,Active,52.1,175528.8,0.8,Investment,BR006
LOAN00016501,CUST000165,Personal,17055,11596.057670272827,0.076,48,413.17,2024-03-30,2028-03-09,Active,93.4,,,Refinance,BR014
LOAN00281701,CUST002817,Auto,76788,0.0,0.083,36,2416.9,2022-05-09,2025-04-23,Paid Off,84.9,92145.59999999999,0.8,Refinance,BR015
LOAN00056801,CUST000568,Credit Line,14119,0.0,0.402,24,865.44,2023-07-04,2025-06-23,Paid Off,58.6,,,Refinance,BR056
LOAN00056802,CUST000568,Mortgage,100186,100111.4197515451,0.287,300,2398.11,2023-05-27,2048-01-16,Active,58.6,120223.2,0.8,Investment,BR056
LOAN00056803,CUST000568,Auto,79598,0.0,0.307,36,3409.65,2022-08-16,2025-07-31,Paid Off,58.6,95517.59999999999,0.8,Consolidation,BR056
LOAN00459601,CUST004596,Mortgage,4453009,3947311.1298799235,0.112,180,51173.41,2022-02-15,2036-11-28,Active,79.2,5343610.8,0.8,Consolidation,BR021
LOAN00459602,CUST004596,Personal,15176,2157.4438428893973,0.197,36,561.68,2022-12-30,2025-12-14,Active,79.2,,,Refinance,BR021
LOAN00160401,CUST001604,Mortgage,65684,64990.661444345686,0.255,240,1404.82,2021-10-28,2041-07-15,Active,62.4,78820.8,0.8,Refinance,BR068
LOAN00160402,CUST001604,Mortgage,100490,80392.0,0.255,360,2136.51,2022-12-04,2052-06-29,Default,62.4,120588.0,0.8,Consolidation,BR068
LOAN00483101,CUST004831,Personal,16876,0.0,0.09,24,770.98,2023-06-08,2025-05-28,Paid Off,91.8,,,Purchase,BR056
LOAN00467701,CUST004677,Business,209650,40756.91501230555,0.077,60,4220.91,2021-07-12,2026-06-16,Active,88.6,,,Purchase,BR001
LOAN00065501,CUST000655,Student,42483,37625.804909748964,0.01,180,254.26,2023-10-23,2038-08-05,Active,100.0,,,Consolidation,BR034
LOAN00065502,CUST000655,Student,55029,36842.673910528974,0.01,120,482.08,2022-04-14,2032-02-21,Active,100.0,,,Purchase,BR034
LOAN00065503,CUST000655,Student,11290,9517.568630978734,0.01,240,51.92,2022-04-05,2041-12-21,Active,100.0,,,Investment,BR034
LOAN00435901,CUST004359,Student,78377,70014.73600907763,0.057,240,548.04,2022-01-21,2041-10-08,Active,86.8,,,Refinance,BR034
LOAN00435902,CUST004359,Business,446087,284640.38010216935,0.092,60,9303.39,2023-07-22,2028-06-25,Active,86.8,,,Investment,BR034
LOAN00159301,CUST001593,Auto,52173,0.0,0.09,36,1659.09,2022-04-14,2025-03-29,Paid Off,84.1,62607.6,0.8,Refinance,BR018
LOAN00282801,CUST002828,Credit Line,41993,17710.892565888138,0.26,36,1691.92,2023-08-30,2026-08-14,Active,75.3,,,Refinance,BR009
LOAN00282802,CUST002828,Credit Line,14998,0.0,0.26,36,604.28,2021-12-30,2024-12-14,Paid Off,75.3,,,Purchase,BR009
LOAN00031301,CUST000313,Personal,13858,0.0,0.097,48,349.48,2021-08-24,2025-08-03,Paid Off,90.9,,,Refinance,BR026
LOAN00148701,CUST001487,Mortgage,245539,244624.63696521142,0.348,240,7128.1,2021-04-11,2040-12-27,Active,51.4,294646.8,0.8,Purchase,BR126
LOAN00431201,CUST004312,Student,90193,89951.1955970701,0.407,180,3066.62,2023-10-27,2038-08-09,Active,45.6,,,Purchase,BR108
LOAN00431202,CUST004312,Student,40353,40341.91366972794,0.407,240,1369.1,2024-03-09,2043-11-25,Active,45.6,,,Consolidation,BR108
LOAN00431203,CUST004312,Student,49127,44504.14275309289,0.407,120,1697.23,2021-03-04,2031-01-11,Active,45.6,,,Investment,BR108
LOAN00088401,CUST000884,Personal,20084,12741.022238801372,0.064,48,475.37,2024-02-06,2028-01-16,Active,94.8,,,Refinance,BR022
LOAN00088402,CUST000884,Credit Line,13798,3560.16631563944,0.094,60,289.11,2021-10-18,2026-09-22,Active,94.8,,,Consolidation,BR022
LOAN00439401,CUST004394,Mortgage,85059,83800.8186773303,0.215,240,1545.76,2022-04-27,2042-01-12,Active,67.1,102070.8,0.8,Investment,BR078
LOAN00092901,CUST000929,Business,371811,280038.7336850247,0.01,180,2225.27,2021-09-25,2036-07-08,Active,100.0,,,Refinance,BR091
LOAN00092902,CUST000929,Auto,64806,1826.5319762512843,0.01,36,1828.05,2022-10-04,2025-09-18,Active,100.0,77767.2,0.8,Purchase,BR091
LOAN00293701,CUST002937,Auto,49186,33196.77114601384,0.246,72,1312.89,2022-09-08,2028-08-07,Active,65.8,59023.2,0.8,Investment,BR067
LOAN00416001,CUST004160,Business,358800,317396.9856185574,0.168,120,6190.46,2023-04-04,2033-02-10,Active,77.9,,,Investment,BR013
LOAN00003401,CUST000034,Mortgage,111614,111566.18020360483,0.294,360,2734.99,2021-04-21,2050-11-15,Active,57.8,133936.8,0.8,Purchase,BR061
LOAN00303601,CUST003036,Mortgage,129590,105069.87682543631,0.068,180,1150.35,2021-06-05,2036-03-18,Active,84.4,155508.0,0.8,Investment,BR050
LOAN00186901,CUST001869,Student,33223,32979.216929612405,0.309,180,864.39,2023-12-08,2038-09-20,Late,57.2,,,Consolidation,BR025
LOAN00391201,CUST003912,Personal,27993,4096.099997432872,0.188,24,1408.37,2023-11-26,2025-11-15,Active,80.2,,,Purchase,BR066
LOAN00102201,CUST001022,Business,456180,452984.8499403018,0.267,180,10347.04,2024-06-09,2039-03-23,Active,66.2,,,Consolidation,BR017
LOAN00102202,CUST001022,Mortgage,427722,426706.92559063685,0.222,360,7923.65,2021-02-13,2050-09-09,Late,66.2,513266.39999999997,0.8,Purchase,BR017
LOAN00221101,CUST002211,Student,49766,39812.8,0.333,120,1434.74,2023-09-11,2033-07-20,Default,54.4,,,Investment,BR001
LOAN00367301,CUST003673,Personal,32230,21484.95626750823,0.392,36,1535.58,2024-04-02,2027-03-18,Active,56.2,,,Investment,BR001
LOAN00086501,CUST000865,Personal,47434,14721.078713163275,0.312,24,2681.56,2024-03-01,2026-02-19,Active,65.6,,,Purchase,BR034
LOAN00086502,CUST000865,Student,56844,54398.19691914777,0.237,180,1156.9,2021-12-15,2036-09-27,Active,65.6,,,Investment,BR034
LOAN00335601,CUST003356,Personal,6931,5892.010247604451,0.245,60,201.41,2024-05-23,2029-04-27,Active,73.5,,,Consolidation,BR013
LOAN00022801,CUST000228,Personal,12987,4257.7095836772505,0.382,36,611.24,2023-05-15,2026-04-29,Active,57.4,,,Purchase,BR006
LOAN00022802,CUST000228,Mortgage,400418,320334.4,0.297,360,9911.84,2023-01-29,2052-08-24,Default,57.4,480501.6,0.8,Purchase,BR006
LOAN00024701,CUST000247,Student,98407,96837.22272627988,0.217,240,1803.97,2022-02-18,2041-11-05,Active,68.0,,,Consolidation,BR025
LOAN00024702,CUST000247,Credit Line,26472,14686.82861497039,0.322,60,892.57,2022-07-08,2027-06-12,Active,68.0,,,Investment,BR025
LOAN00246001,CUST002460,Credit Line,32170,0.0,0.18,24,1606.06,2020-09-21,2022-09-11,Paid Off,84.7,,,Consolidation,BR001
LOAN00171501,CUST001715,Mortgage,252075,245665.59880761072,0.216,240,4600.94,2020-11-10,2040-07-28,Active,66.9,302490.0,0.8,Refinance,BR039
LOAN00171502,CUST001715,Student,26186,25402.19883779877,0.226,120,551.99,2024-08-11,2034-06-20,Late,66.9,,,Investment,BR039
LOAN00171503,CUST001715,Mortgage,167793,167607.96823051697,0.216,360,3025.19,2023-04-14,2052-11-07,Active,66.9,201351.6,0.8,Consolidation,BR039
LOAN00251201,CUST002512,Auto,78247,66523.8503559621,0.073,72,1345.33,2024-07-18,2030-06-17,Active,86.1,93896.4,0.8,Investment,BR038
LOAN00190001,CUST001900,Auto,65480,7063.661680499504,0.2,36,2433.47,2022-12-12,2025-11-26,Active,71.2,78576.0,0.8,Consolidation,BR001
LOAN00166701,CUST001667,Student,74928,72658.00794730926,0.295,180,1865.55,2021-06-30,2036-04-12,Active,58.8,,,Investment,BR075
LOAN00160701,CUST001607,Credit Line,23265,17290.46172835248,0.232,60,658.53,2023-09-19,2028-08-23,Active,78.6,,,Purchase,BR006
LOAN00160702,CUST001607,Mortgage,159131,143671.33226297112,0.117,180,1879.23,2022-06-01,2037-03-14,Active,78.6,190957.19999999998,0.8,Refinance,BR006
LOAN00407801,CUST004078,Personal,40719,14991.981522856453,0.522,36,2259.02,2023-04-16,2026-03-31,Late,40.9,,,Refinance,BR091
LOAN00284101,CUST002841,Personal,11033,2620.631143536315,0.176,36,396.66,2023-03-23,2026-03-07,Active,81.6,,,Investment,BR068
LOAN00345801,CUST003458,Mortgage,1400219,1278010.803147535,0.192,180,23768.51,2021-01-04,2035-10-18,Active,69.8,1680262.8,0.8,Investment,BR005
LOAN00345802,CUST003458,Personal,5680,4696.044286653828,0.277,60,175.82,2024-02-17,2029-01-21,Active,69.8,,,Purchase,BR005
LOAN00345803,CUST003458,Personal,17060,7294.582493195216,0.277,36,702.9,2023-08-29,2026-08-13,Active,69.8,,,Investment,BR005
LOAN00074801,CUST000748,Business,365136,345621.4336026052,0.294,120,9464.21,2023-06-09,2033-04-17,Active,63.1,,,Investment,BR020
LOAN00201901,CUST002019,Credit Line,45339,0.0,0.155,24,2209.12,2022-05-03,2024-04-22,Paid Off,87.6,,,Purchase,BR050
LOAN00018601,CUST000186,Personal,46609,9694.638784658488,0.113,60,1020.38,2021-06-26,2026-05-31,Active,89.1,,,Purchase,BR022
LOAN00062401,CUST000624,Credit Line,48235,0.0,0.05,48,1110.82,2021-06-06,2025-05-16,Paid Off,100.0,,,Investment,BR004
LOAN00062402,CUST000624,Mortgage,162470,147128.57659485968,0.01,360,522.57,2022-06-11,2052-01-05,Active,100.0,194964.0,0.8,Consolidation,BR004
LOAN00062403,CUST000624,Mortgage,143165,98582.25831350703,0.01,180,856.83,2020-10-23,2035-08-06,Active,100.0,171798.0,0.8,Purchase,BR004
LOAN00444401,CUST004444,Business,120397,114836.2857260239,0.078,180,1136.72,2024-05-10,2039-02-21,Active,88.5,,,Purchase,BR125
LOAN00414401,CUST004144,Business,137481,133004.12109595994,0.134,180,1775.81,2024-03-26,2039-01-07,Active,81.9,,,Consolidation,BR004
LOAN00414402,CUST004144,Business,243973,229268.52235703272,0.134,120,3700.56,2024-06-22,2034-05-01,Active,81.9,,,Refinance,BR004
LOAN00398901,CUST003989,Personal,21090,0.0,0.02,24,897.17,2020-12-07,2022-11-27,Paid Off,100.0,,,Consolidation,BR001
LOAN00468201,CUST004682,Credit Line,46689,0.0,0.337,48,1783.03,2021-02-17,2025-01-27,Paid Off,66.2,,,Purchase,BR038
LOAN00468202,CUST004682,Personal,34942,0.0,0.307,24,1966.32,2023-07-15,2025-07-04,Paid Off,66.2,,,Investment,BR038
LOAN00362301,CUST003623,Credit Line,23915,7273.090264643491,0.547,24,1659.44,2024-01-20,2026-01-09,Late,41.5,,,Consolidation,BR028
LOAN00362302,CUST003623,Personal,8726,0.0,0.517,24,590.52,2022-07-18,2024-07-07,Paid Off,41.5,,,Refinance,BR028
LOAN00362303,CUST003623,Student,50200,40160.0,0.442,180,1851.79,2020-12-12,2035-09-25,Default,41.5,,,Investment,BR028
LOAN00087101,CUST000871,Personal,44721,0.0,0.247,36,1771.01,2021-03-09,2024-02-22,Paid Off,73.3,,,Consolidation,BR104
LOAN00254901,CUST002549,Mortgage,306470,293971.15406913613,0.01,360,985.73,2024-03-22,2053-10-16,Active,94.5,367764.0,0.8,Investment,BR017
LOAN00254902,CUST002549,Mortgage,395490,307029.1247717683,0.01,240,1818.84,2020-11-09,2040-07-27,Active,94.5,474588.0,0.8,Purchase,BR017
LOAN00450701,CUST004507,Mortgage,134244,130378.3864941699,0.032,360,580.56,2024-03-17,2053-10-11,Active,88.6,161092.8,0.8,Consolidation,BR039
LOAN00265701,CUST002657,Business,159072,127257.6,0.344,180,4588.39,2020-10-01,2035-07-15,Default,57.2,,,Refinance,BR043
LOAN00485301,CUST004853,Personal,40592,8003.515674609425,0.141,36,1389.31,2023-02-15,2026-01-30,Active,85.8,,,Refinance,BR063
LOAN00485302,CUST004853,Auto,77393,0.0,0.076,48,1874.89,2021-06-04,2025-05-14,Paid Off,85.8,92871.59999999999,0.8,Investment,BR063
LOAN00099601,CUST000996,Personal,45281,35510.24866104287,0.263,60,1363.79,2023-11-18,2028-10-22,Active,71.4,,,Consolidation,BR004
LOAN00099602,CUST000996,Student,30926,29926.703339098494,0.188,180,515.94,2023-07-02,2038-04-14,Active,71.4,,,Investment,BR004
LOAN00099603,CUST000996,Mortgage,140221,137975.05281807843,0.178,240,2142.49,2023-03-19,2042-12-04,Active,71.4,168265.19999999998,0.8,Investment,BR004
LOAN00185901,CUST001859,Credit Line,24244,11320.65437321014,0.207,24,1242.22,2024-06-28,2026-06-18,Active,81.5,,,Investment,BR020
LOAN00077501,CUST000775,Student,53096,48917.85571430133,0.052,240,356.3,2023-02-13,2042-10-31,Active,87.4,,,Consolidation,BR075
LOAN00077502,CUST000775,Student,26518,18143.179643336684,0.052,120,283.86,2021-12-01,2031-10-10,Active,87.4,,,Consolidation,BR075
LOAN00263401,CUST002634,Auto,63791,0.0,0.109,48,1645.62,2021-05-27,2025-05-06,Paid Off,81.9,76549.2,0.8,Refinance,BR003
LOAN00316101,CUST003161,Student,44415,42077.51930711935,0.236,180,900.54,2021-06-22,2036-04-04,Active,65.8,,,Refinance,BR001
LOAN00036301,CUST000363,Personal,20474,7099.914722688175,0.237,60,585.44,2021-10-29,2026-10-03,Active,74.5,,,Refinance,BR086
LOAN00197801,CUST001978,Mortgage,155150,142404.7141758028,0.01,360,499.02,2022-11-02,2052-05-28,Active,93.2,186180.0,0.8,Consolidation,BR007
LOAN00328201,CUST003282,Student,18237,17819.5343505089,0.141,240,228.11,2023-07-04,2043-03-21,Active,76.9,,,Consolidation,BR053
LOAN00379201,CUST003792,Personal,31627,0.0,0.282,24,1739.18,2021-06-20,2023-06-10,Paid Off,69.2,,,Investment,BR034
LOAN00041001,CUST000410,Mortgage,49009,44465.68808602184,0.058,180,408.29,2023-08-12,2038-05-25,Active,85.5,58810.799999999996,0.8,Refinance,BR014
LOAN00040701,CUST000407,Auto,34102,27281.600000000002,0.316,72,1061.36,2024-01-29,2029-12-28,Default,57.5,40922.4,0.8,Investment,BR021
LOAN00454001,CUST004540,Auto,59643,0.0,0.041,36,1763.55,2021-04-09,2024-03-24,Paid Off,89.9,71571.59999999999,0.8,Purchase,BR103
LOAN00319501,CUST003195,Business,421513,337210.4,0.411,60,16643.35,2021-01-25,2025-12-30,Default,49.3,,,Refinance,BR091
LOAN00319502,CUST003195,Auto,47191,37171.09116875287,0.386,60,1785.07,2023-08-01,2028-07-05,Active,49.3,56629.2,0.8,Purchase,BR091
LOAN00435101,CUST004351,Student,16705,16673.89582274847,0.451,180,628.65,2023-08-29,2038-06-11,Active,40.5,,,Consolidation,BR039
LOAN00435102,CUST004351,Mortgage,174059,139247.2,0.441,180,6406.34,2020-12-13,2035-09-26,Default,40.5,208870.8,0.8,Consolidation,BR039
LOAN00189401,CUST001894,Mortgage,102168,101633.51148181781,0.152,300,1324.47,2024-04-28,2048-12-18,Active,74.5,122601.59999999999,0.8,Consolidation,BR001
LOAN00003101,CUST000031,Personal,33073,0.0,0.311,24,1867.98,2022-12-06,2024-11-25,Paid Off,65.8,,,Consolidation,BR125
LOAN00003102,CUST000031,Business,309703,251075.08537412115,0.271,120,7509.05,2020-12-14,2030-10-23,Active,65.8,,,Consolidation,BR125
LOAN00003103,CUST000031,Student,86472,69249.08715954759,0.236,120,1882.48,2021-02-27,2031-01-06,Active,65.8,,,Investment,BR125
LOAN00115901,CUST001159,Student,85738,65882.67249481009,0.01,240,394.3,2020-09-19,2040-06-06,Active,93.8,,,Consolidation,BR022
LOAN00115902,CUST001159,Auto,52197,12413.667249304479,0.01,60,892.24,2021-11-16,2026-10-21,Active,93.8,62636.399999999994,0.8,Consolidation,BR022
LOAN00218801,CUST002188,Personal,29586,7476.733538604922,0.26,24,1593.93,2024-01-25,2026-01-14,Active,71.8,,,Refinance,BR001
LOAN00083201,CUST000832,Student,49351,39480.8,0.283,240,1168.21,2022-12-05,2042-08-22,Default,60.2,,,Refinance,BR001
LOAN00083202,CUST000832,Mortgage,430785,428811.70345445944,0.273,240,9844.88,2023-02-01,2042-10-19,Active,60.2,516942.0,0.8,Consolidation,BR001
LOAN00019301,CUST000193,Auto,65349,30166.012035398428,0.123,36,2179.9,2023-11-20,2026-11-04,Active,80.2,78418.8,0.8,Consolidation,BR007
LOAN00275101,CUST002751,Credit Line,25743,0.0,0.05,24,1129.38,2021-03-07,2023-02-25,Paid Off,100.0,,,Purchase,BR047
LOAN00222501,CUST002225,Business,82670,81445.95134583539,0.278,180,1946.74,2023-05-02,2038-02-12,Active,64.9,,,Purchase,BR028
LOAN00222502,CUST002225,Credit Line,28756,18751.513337229753,0.348,36,1297.55,2024-03-20,2027-03-05,Active,64.9,,,Consolidation,BR028
LOAN00402001,CUST004020,Mortgage,148690,141580.79370217054,0.149,240,1946.96,2021-06-04,2041-02-19,Active,74.8,178428.0,0.8,Investment,BR057
LOAN00402002,CUST004020,Business,294737,238074.123768486,0.194,120,5579.2,2021-10-19,2031-08-28,Active,74.8,,,Refinance,BR057
LOAN00247801,CUST002478,Personal,36212,20363.512892747112,0.02,60,634.72,2023-05-17,2028-04-20,Active,100.0,,,Investment,BR012
LOAN00247802,CUST002478,Personal,11262,0.0,0.02,24,479.09,2020-09-02,2022-08-23,Paid Off,100.0,,,Refinance,BR012
LOAN00221701,CUST002217,Business,250593,235625.03828780729,0.246,180,5273.86,2020-11-20,2035-09-03,Active,68.7,,,Purchase,BR025
LOAN00221702,CUST002217,Mortgage,165584,154233.57262013378,0.201,180,2920.39,2021-06-27,2036-04-09,Active,68.7,198700.8,0.8,Purchase,BR025
LOAN00221703,CUST002217,Business,407850,322029.02154311084,0.246,60,11875.48,2023-12-23,2028-11-26,Active,68.7,,,Consolidation,BR025
LOAN00492101,CUST004921,Student,88054,75672.64938680685,0.01,180,527.0,2023-05-21,2038-03-03,Active,100.0,,,Purchase,BR104
LOAN00282101,CUST002821,Credit Line,17107,4419.553451397673,0.292,24,949.47,2024-01-14,2026-01-03,Active,71.5,,,Purchase,BR050
LOAN00162001,CUST001620,Personal,44651,0.0,0.048,36,1334.22,2021-03-03,2024-02-16,Paid Off,96.7,,,Investment,BR103
LOAN00162002,CUST001620,Credit Line,42320,23561.561474722686,0.078,36,1322.25,2024-04-01,2027-03-17,Active,96.7,,,Purchase,BR103
LOAN00356301,CUST003563,Student,33824,27059.2,0.474,120,1348.96,2023-03-25,2033-01-31,Default,37.8,,,Purchase,BR104
LOAN00356302,CUST003563,Business,93461,74768.8,0.509,180,3966.55,2023-03-17,2037-12-28,Default,37.8,,,Consolidation,BR104
LOAN00215601,CUST002156,Credit Line,47428,5288.081897773386,0.343,24,2757.94,2023-11-05,2025-10-25,Active,65.5,,,Consolidation,BR012
LOAN00330101,CUST003301,Credit Line,49923,0.0,0.2,24,2540.87,2021-10-02,2023-09-22,Paid Off,82.4,,,Purchase,BR001
LOAN00330102,CUST003301,Student,15524,14546.42046906716,0.095,120,200.88,2024-08-28,2034-07-07,Active,82.4,,,Refinance,BR001
LOAN00285401,CUST002854,Auto,58915,36607.20700498301,0.122,48,1557.25,2023-11-21,2027-10-31,Active,80.4,70698.0,0.8,Refinance,BR014
LOAN00375601,CUST003756,Student,14116,11292.800000000001,0.441,240,518.85,2021-09-27,2041-06-14,Default,41.6,,,Investment,BR038
