account_id,customer_id,account_type,balance,credit_limit,interest_rate,account_status,open_date,last_activity_date,branch_id
ACC00291702,CUST002917,Money Market,19146,,0.0116,Active,2019-10-19,2024-11-18,BR014
ACC00291801,CUST002918,Money Market,19224,,0.033,Active,2016-08-04,2024-09-29,BR007
ACC00291901,CUST002919,Savings,18841,,0.0146,Active,2025-04-08,2025-04-19,BR053
ACC00292001,CUST002920,Money Market,2741,,0.0465,Active,2025-09-07,2025-05-18,BR068
ACC00292101,CUST002921,Money Market,9832,,0.0188,Active,2016-11-07,2025-05-23,BR056
ACC00292102,CUST002921,Money Market,15878,,0.0316,Active,2016-11-07,2024-09-18,BR056
ACC00292201,CUST002922,Checking,73030,,0.0,Active,2018-02-17,2025-06-14,BR004
ACC00292202,CUST002922,Credit Card,-20290,48447.0,0.242,Active,2018-02-28,2024-11-07,BR004
ACC00292301,CUST002923,Money Market,18383,,0.0492,Inactive,2019-06-16,2025-06-30,BR096
ACC00292302,CUST002923,Checking,12388,,0.0,Active,2019-06-10,2025-02-11,BR096
ACC00292303,CUST002923,Checking,10665,,0.0,Active,2019-05-28,2024-09-24,BR096
ACC00292401,CUST002924,CD,3428,,0.0137,Active,2016-03-23,2025-05-01,BR087
ACC00292402,CUST002924,Credit Card,-517,8243.0,0.1954,Active,2016-03-05,2025-05-15,BR087
ACC00292501,CUST002925,Checking,14325,,0.0,Active,2024-05-16,2025-01-15,BR018
ACC00292502,CUST002925,Money Market,14599,,0.0437,Active,2024-05-16,2025-06-28,BR018
ACC00292601,CUST002926,CD,3302,,0.0271,Active,2020-07-29,2025-01-02,BR013
ACC00292701,CUST002927,Money Market,10518,,0.0443,Closed,2020-07-17,2024-10-18,BR086
ACC00292801,CUST002928,Money Market,2024,,0.0411,Inactive,2022-01-30,2025-04-17,BR015
ACC00292802,CUST002928,CD,1900,,0.0299,Closed,2022-02-04,2025-01-20,BR015
ACC00292901,CUST002929,CD,14944,,0.0273,Inactive,2022-09-21,2024-09-07,BR020
ACC00292902,CUST002929,Credit Card,-5064,40290.0,0.1546,Inactive,2022-09-23,2024-12-21,BR020
ACC00292903,CUST002929,Savings,10028,,0.0213,Active,2022-09-26,2025-06-21,BR020
ACC00293001,CUST002930,Savings,2008,,0.0458,Active,2018-01-03,2025-03-16,BR096
ACC00293101,CUST002931,Checking,3605,,0.0,Active,2020-12-18,2024-10-03,BR007
ACC00293102,CUST002931,Savings,3222,,0.0272,Active,2020-12-21,2025-04-18,BR007
ACC00293201,CUST002932,Credit Card,-5029,43351.0,0.1608,Inactive,2016-05-09,2024-09-27,BR039
ACC00293202,CUST002932,CD,4168,,0.0225,Active,2016-05-17,2024-09-10,BR039
ACC00293301,CUST002933,Savings,4594,,0.0307,Active,2019-08-29,2025-05-02,BR013
ACC00293302,CUST002933,Savings,2845,,0.0315,Active,2019-08-18,2025-03-23,BR013
ACC00293401,CUST002934,Money Market,7771,,0.018,Active,2025-04-04,2025-08-26,BR001
ACC00293402,CUST002934,Money Market,3689,,0.0352,Active,2025-03-16,2025-08-02,BR001
ACC00293403,CUST002934,Savings,12321,,0.0272,Active,2025-04-09,2025-03-04,BR001
ACC00293404,CUST002934,Checking,15558,,0.0,Active,2025-04-11,2025-06-15,BR001
ACC00293501,CUST002935,Checking,6369,,0.0,Active,2021-11-30,2025-01-26,BR091
ACC00293601,CUST002936,Credit Card,-15558,13298.0,0.1797,Active,2022-10-01,2025-04-18,BR021
ACC00293701,CUST002937,Credit Card,-456,12194.0,0.2248,Active,2020-09-05,2025-08-14,BR067
ACC00293702,CUST002937,Credit Card,-247,25920.0,0.1576,Active,2020-09-20,2025-05-03,BR067
ACC00293703,CUST002937,CD,4667,,0.0164,Active,2020-09-03,2025-04-15,BR067
ACC00293801,CUST002938,Money Market,4378,,0.0319,Inactive,2022-08-24,2025-02-28,BR014
ACC00293901,CUST002939,Credit Card,-403,8872.0,0.1715,Frozen,2016-08-09,2025-08-27,BR087
ACC00293902,CUST002939,Money Market,4159,,0.0222,Active,2016-08-03,2025-08-30,BR087
ACC00294001,CUST002940,CD,11074,,0.0279,Active,2024-06-20,2025-03-08,BR087
ACC00294002,CUST002940,CD,7399,,0.0344,Active,2024-06-24,2025-07-04,BR087
ACC00294003,CUST002940,Credit Card,-6879,7838.0,0.2246,Active,2024-07-01,2025-01-28,BR087
ACC00294101,CUST002941,CD,12191,,0.0276,Active,2016-08-31,2025-07-14,BR028
ACC00294102,CUST002941,Credit Card,-788,9172.0,0.2007,Active,2016-08-20,2025-06-28,BR028
ACC00294201,CUST002942,Money Market,9602,,0.016,Active,2017-07-27,2024-11-28,BR001
ACC00294202,CUST002942,Checking,17581,,0.0,Active,2017-07-25,2025-07-01,BR001
ACC00294203,CUST002942,Credit Card,-2135,22872.0,0.1813,Active,2017-08-11,2025-07-08,BR001
ACC00294301,CUST002943,Savings,10482,,0.0142,Active,2024-03-07,2025-03-28,BR043
ACC00294302,CUST002943,Savings,17838,,0.0483,Active,2024-02-14,2025-05-13,BR043
ACC00294401,CUST002944,Money Market,18929,,0.02,Active,2023-05-29,2025-06-24,BR006
ACC00294402,CUST002944,CD,3855,,0.0368,Inactive,2023-05-28,2025-04-29,BR006
ACC00294501,CUST002945,CD,9254,,0.0343,Frozen,2024-01-13,2025-02-19,BR055
ACC00294502,CUST002945,Money Market,11024,,0.023,Active,2024-01-17,2024-09-20,BR055
ACC00294503,CUST002945,CD,23580,,0.0484,Active,2024-02-05,2024-12-07,BR055
ACC00294601,CUST002946,Savings,1657,,0.0139,Active,2021-07-07,2024-09-25,BR103
ACC00294602,CUST002946,CD,21087,,0.0138,Active,2021-07-09,2025-02-02,BR103
ACC00294701,CUST002947,Checking,249019,,0.0,Active,2024-07-01,2025-06-13,BR005
ACC00294801,CUST002948,Money Market,3509,,0.024,Active,2020-05-11,2024-11-27,BR017
ACC00294802,CUST002948,Savings,7153,,0.029,Active,2020-05-24,2025-01-04,BR017
ACC00294901,CUST002949,Credit Card,-59,48437.0,0.2119,Frozen,2023-06-16,2025-08-03,BR047
ACC00294902,CUST002949,Money Market,3349,,0.0352,Active,2023-06-26,2024-11-17,BR047
ACC00295001,CUST002950,Checking,1511,,0.0,Active,2017-02-09,2025-08-31,BR003
ACC00295101,CUST002951,Checking,16956,,0.0,Active,2020-12-16,2025-01-02,BR117
ACC00295102,CUST002951,Credit Card,-3947,43097.0,0.1602,Active,2021-01-12,2025-07-01,BR117
ACC00295103,CUST002951,Money Market,12298,,0.0141,Active,2020-12-31,2025-05-01,BR117
ACC00295201,CUST002952,Money Market,4232,,0.0212,Active,2019-08-05,2024-10-27,BR003
ACC00295202,CUST002952,Money Market,11711,,0.0313,Active,2019-07-15,2024-12-23,BR003
ACC00295301,CUST002953,Credit Card,-3484,26143.0,0.2049,Inactive,2016-05-31,2024-12-12,BR042
ACC00295302,CUST002953,CD,6729,,0.0338,Active,2016-05-14,2024-09-29,BR042
ACC00295401,CUST002954,Checking,17956,,0.0,Active,2025-02-05,2024-11-03,BR005
ACC00295402,CUST002954,Credit Card,-1976,35108.0,0.2019,Active,2025-02-06,2025-07-31,BR005
ACC00295403,CUST002954,CD,18723,,0.0224,Active,2025-02-08,2024-10-05,BR005
ACC00295501,CUST002955,CD,24380,,0.0168,Active,2016-12-14,2024-09-08,BR005
ACC00295502,CUST002955,Checking,20481,,0.0,Frozen,2016-12-27,2025-03-15,BR005
ACC00295503,CUST002955,Checking,15931,,0.0,Active,2017-01-06,2024-12-09,BR005
ACC00295601,CUST002956,Checking,11214,,0.0,Active,2024-08-25,2025-03-21,BR005
ACC00295701,CUST002957,CD,10026,,0.02,Active,2019-08-06,2025-06-25,BR026
ACC00295702,CUST002957,Savings,1717,,0.0365,Active,2019-08-18,2025-08-09,BR026
ACC00295801,CUST002958,Checking,2243,,0.0,Active,2018-08-29,2025-06-26,BR063
ACC00295802,CUST002958,Checking,489,,0.0,Active,2018-09-03,2024-10-20,BR063
ACC00295901,CUST002959,Checking,4304,,0.0,Active,2019-01-11,2025-04-09,BR003
ACC00295902,CUST002959,Savings,1828,,0.0121,Active,2019-01-01,2025-04-04,BR003
ACC00295903,CUST002959,CD,3193,,0.0196,Active,2018-12-31,2024-10-27,BR003
ACC00296001,CUST002960,CD,34031,,0.0167,Active,2019-11-23,2025-02-15,BR030
ACC00296002,CUST002960,CD,39095,,0.0433,Inactive,2019-11-17,2024-12-31,BR030
ACC00296003,CUST002960,Money Market,17766,,0.0205,Active,2019-11-04,2025-03-23,BR030
ACC00296101,CUST002961,Savings,3260,,0.0456,Active,2023-10-25,2024-10-18,BR061
ACC00296201,CUST002962,Credit Card,-533,31430.0,0.1734,Active,2016-11-28,2025-01-10,BR057
ACC00296202,CUST002962,Money Market,5615,,0.0166,Active,2016-12-16,2025-06-28,BR057
ACC00296301,CUST002963,Money Market,186407,,0.0336,Active,2016-07-29,2024-09-23,BR034
ACC00296401,CUST002964,Money Market,37422,,0.0485,Active,2025-07-24,2024-11-19,BR011
ACC00296402,CUST002964,CD,34881,,0.0408,Active,2025-08-01,2025-04-12,BR011
ACC00296403,CUST002964,Money Market,22654,,0.0178,Frozen,2025-07-27,2025-08-31,BR011
ACC00296501,CUST002965,Money Market,4912,,0.0274,Active,2018-05-03,2025-03-15,BR017
ACC00296502,CUST002965,CD,585,,0.0353,Active,2018-05-25,2025-02-23,BR017
ACC00296601,CUST002966,Checking,308,,0.0,Active,2015-12-14,2024-10-25,BR004
ACC00296701,CUST002967,Credit Card,-7510,11245.0,0.1967,Active,2020-02-03,2024-12-07,BR055
ACC00296801,CUST002968,Checking,23959,,0.0,Active,2025-07-03,2025-04-18,BR012
ACC00296901,CUST002969,Checking,185457,,0.0,Active,2017-08-19,2025-07-08,BR002
ACC00297001,CUST002970,Savings,110006,,0.0467,Active,2020-08-21,2024-10-04,BR066
ACC00297002,CUST002970,Money Market,97777,,0.0416,Active,2020-08-28,2025-06-28,BR066
ACC00297003,CUST002970,Credit Card,-2916,46954.0,0.17,Active,2020-08-20,2024-11-04,BR066
ACC00297101,CUST002971,CD,2643,,0.0387,Inactive,2024-12-16,2024-12-30,BR038
ACC00297102,CUST002971,Savings,3054,,0.047,Active,2024-12-24,2024-11-14,BR038
ACC00297201,CUST002972,Savings,15025,,0.0116,Active,2019-12-20,2025-02-17,BR055
ACC00297202,CUST002972,Savings,18695,,0.0401,Active,2019-12-25,2025-01-14,BR055
ACC00297301,CUST002973,Savings,6480,,0.0176,Active,2023-01-05,2024-10-10,BR125
ACC00297302,CUST002973,Savings,12796,,0.044,Active,2023-01-16,2024-11-02,BR125
ACC00297303,CUST002973,Credit Card,-2202,43354.0,0.2097,Active,2023-01-26,2025-07-09,BR125
ACC00297401,CUST002974,Credit Card,-752,37850.0,0.2065,Inactive,2025-04-10,2025-07-09,BR040
ACC00297501,CUST002975,Money Market,622,,0.0356,Active,2024-01-11,2024-10-05,BR016
ACC00297502,CUST002975,CD,2738,,0.017,Active,2024-01-11,2025-04-17,BR016
ACC00297503,CUST002975,Credit Card,-938,24289.0,0.1898,Active,2024-01-13,2025-03-08,BR016
ACC00297504,CUST002975,Checking,1430,,0.0,Active,2024-01-19,2025-01-01,BR016
ACC00297601,CUST002976,Credit Card,-892,14228.0,0.2036,Inactive,2023-09-20,2025-06-21,BR077
ACC00297701,CUST002977,CD,3441,,0.0269,Inactive,2019-01-21,2024-11-13,BR066
ACC00297702,CUST002977,CD,577,,0.0184,Active,2019-01-20,2024-12-15,BR066
ACC00297801,CUST002978,Checking,741,,0.0,Active,2020-05-28,2025-05-31,BR039
ACC00297802,CUST002978,Savings,684,,0.0198,Active,2020-06-12,2024-11-29,BR039
ACC00297901,CUST002979,Credit Card,-11679,14776.0,0.2141,Active,2016-12-07,2025-02-02,BR063
ACC00297902,CUST002979,Money Market,33403,,0.0129,Active,2016-11-25,2025-02-01,BR063
ACC00297903,CUST002979,Credit Card,-11003,19908.0,0.2176,Inactive,2016-12-10,2024-11-16,BR063
ACC00298001,CUST002980,Money Market,3819,,0.0215,Active,2024-12-22,2025-08-16,BR034
ACC00298002,CUST002980,Credit Card,-633,28849.0,0.2386,Active,2024-12-12,2025-03-30,BR034
ACC00298003,CUST002980,Credit Card,-370,10875.0,0.1872,Active,2024-12-15,2025-01-15,BR034
ACC00298101,CUST002981,Savings,2176,,0.0349,Active,2024-03-27,2025-08-26,BR140
ACC00298102,CUST002981,Money Market,23585,,0.02,Active,2024-04-14,2025-04-13,BR140
ACC00298103,CUST002981,Money Market,6664,,0.0486,Active,2024-04-01,2024-11-28,BR140
ACC00298201,CUST002982,Checking,306999,,0.0,Active,2019-04-02,2024-12-19,BR001
ACC00298202,CUST002982,Money Market,464058,,0.0252,Active,2019-04-26,2025-08-19,BR001
ACC00298301,CUST002983,Checking,3643,,0.0,Active,2021-05-31,2025-03-09,BR015
ACC00298401,CUST002984,Credit Card,-2314,47719.0,0.2235,Active,2024-10-05,2025-05-19,BR078
ACC00298402,CUST002984,Money Market,3952,,0.0141,Active,2024-10-12,2025-04-04,BR078
ACC00298403,CUST002984,CD,2728,,0.0266,Active,2024-10-04,2024-09-24,BR078
ACC00298501,CUST002985,Checking,4569,,0.0,Active,2018-05-07,2024-11-28,BR066
ACC00298502,CUST002985,Checking,418,,0.0,Active,2018-05-31,2025-01-12,BR066
ACC00298503,CUST002985,Savings,265,,0.0165,Inactive,2018-06-03,2025-07-01,BR066
ACC00298601,CUST002986,Checking,1245,,0.0,Active,2016-09-18,2025-07-20,BR063
ACC00298701,CUST002987,Credit Card,-2976,7986.0,0.1679,Active,2020-10-18,2025-03-26,BR016
ACC00298702,CUST002987,CD,20539,,0.0305,Active,2020-09-25,2024-12-15,BR016
ACC00298801,CUST002988,Savings,6023,,0.0322,Active,2017-01-18,2024-09-21,BR125
ACC00298802,CUST002988,Money Market,4234,,0.0205,Active,2016-12-24,2025-01-29,BR125
ACC00298803,CUST002988,Savings,14411,,0.0428,Active,2017-01-09,2025-04-07,BR125
ACC00298804,CUST002988,Savings,14515,,0.0398,Active,2017-01-12,2025-02-20,BR125
ACC00298901,CUST002989,Savings,109659,,0.0218,Active,2025-06-06,2024-10-01,BR005
ACC00298902,CUST002989,Savings,298934,,0.0143,Active,2025-06-16,2025-04-30,BR005
ACC00298903,CUST002989,Checking,189812,,0.0,Inactive,2025-06-06,2025-06-11,BR005
ACC00299001,CUST002990,Checking,21246,,0.0,Active,2023-07-22,2025-03-15,BR091
ACC00299002,CUST002990,CD,18811,,0.0445,Active,2023-07-25,2025-04-23,BR091
ACC00299003,CUST002990,Credit Card,-528,6141.0,0.2179,Active,2023-07-30,2024-08-31,BR091
ACC00299101,CUST002991,Money Market,922,,0.0183,Active,2023-03-21,2024-09-19,BR061
ACC00299201,CUST002992,Credit Card,-6101,13824.0,0.2406,Active,2019-04-29,2025-06-11,BR126
ACC00299202,CUST002992,CD,34926,,0.0235,Active,2019-05-02,2025-02-26,BR126
ACC00299203,CUST002992,Money Market,64332,,0.0344,Active,2019-04-08,2024-09-16,BR126
ACC00299301,CUST002993,Savings,7299,,0.0387,Active,2019-07-08,2024-12-19,BR001
ACC00299302,CUST002993,Credit Card,-3084,6672.0,0.1535,Active,2019-07-10,2024-09-16,BR001
ACC00299303,CUST002993,Money Market,15563,,0.0133,Active,2019-06-26,2025-06-23,BR001
ACC00299304,CUST002993,Savings,6766,,0.018,Active,2019-06-29,2025-04-11,BR001
ACC00299401,CUST002994,Checking,3000,,0.0,Active,2019-04-09,2025-01-31,BR055
ACC00299402,CUST002994,Money Market,2873,,0.0155,Active,2019-04-30,2025-06-21,BR055
ACC00299501,CUST002995,Credit Card,-895,42867.0,0.2278,Active,2022-06-27,2025-01-10,BR099
ACC00299502,CUST002995,CD,154,,0.0452,Active,2022-07-05,2025-07-12,BR099
ACC00299503,CUST002995,Savings,2801,,0.0272,Active,2022-06-07,2025-01-16,BR099
ACC00299504,CUST002995,Credit Card,-14,41798.0,0.2112,Active,2022-06-26,2024-10-14,BR099
ACC00299601,CUST002996,Credit Card,-1042,40782.0,0.2478,Active,2023-09-19,2024-12-07,BR014
ACC00299602,CUST002996,Money Market,201,,0.0293,Active,2023-09-17,2025-05-08,BR014
ACC00299603,CUST002996,CD,4158,,0.0475,Active,2023-09-12,2025-08-29,BR014
ACC00299701,CUST002997,Credit Card,-9276,15242.0,0.2168,Active,2019-12-13,2024-10-03,BR126
ACC00299801,CUST002998,Checking,19661,,0.0,Active,2016-01-05,2025-01-13,BR055
ACC00299802,CUST002998,Checking,21567,,0.0,Active,2016-01-03,2025-02-12,BR055
ACC00299803,CUST002998,Money Market,19414,,0.0488,Active,2016-01-14,2025-01-07,BR055
ACC00299901,CUST002999,CD,45765,,0.0256,Inactive,2017-09-20,2025-03-22,BR103
ACC00299902,CUST002999,Savings,96433,,0.0133,Active,2017-10-07,2024-09-27,BR103
ACC00300001,CUST003000,Checking,395,,0.0,Active,2024-07-22,2025-02-27,BR005
ACC00300002,CUST003000,Money Market,845,,0.0245,Active,2024-07-21,2025-04-20,BR005
ACC00300101,CUST003001,CD,52843,,0.0308,Active,2020-10-20,2025-01-04,BR016
ACC00300102,CUST003001,Savings,69386,,0.0184,Closed,2020-10-14,2024-09-29,BR016
ACC00300201,CUST003002,Savings,31734,,0.0452,Active,2022-02-02,2025-03-08,BR077
ACC00300202,CUST003002,Savings,76151,,0.041,Active,2022-02-19,2024-09-25,BR077
ACC00300301,CUST003003,Credit Card,-3345,29474.0,0.2002,Active,2022-10-04,2024-11-30,BR007
ACC00300302,CUST003003,Credit Card,-4418,49894.0,0.1769,Inactive,2022-09-11,2025-06-21,BR007
ACC00300303,CUST003003,Checking,13622,,0.0,Active,2022-09-14,2025-02-03,BR007
ACC00300401,CUST003004,Checking,586,,0.0,Active,2018-11-11,2025-03-08,BR015
ACC00300402,CUST003004,CD,3004,,0.0445,Active,2018-11-13,2025-07-08,BR015
ACC00300501,CUST003005,Checking,10984,,0.0,Active,2025-01-31,2025-06-30,BR040
ACC00300502,CUST003005,Credit Card,-3781,14549.0,0.2287,Active,2025-02-07,2025-07-27,BR040
ACC00300601,CUST003006,CD,12916,,0.0374,Active,2020-03-22,2024-11-05,BR117
ACC00300701,CUST003007,Savings,3561,,0.0107,Active,2023-06-20,2024-12-27,BR068
ACC00300702,CUST003007,CD,17229,,0.0127,Active,2023-06-10,2025-04-25,BR068
ACC00300801,CUST003008,Savings,550,,0.0499,Active,2018-09-24,2025-02-23,BR001
ACC00300802,CUST003008,Savings,3876,,0.0232,Active,2018-09-13,2025-07-12,BR001
ACC00300901,CUST003009,Checking,4664,,0.0,Active,2017-08-07,2025-08-23,BR012
ACC00300902,CUST003009,Credit Card,-1354,36914.0,0.1883,Closed,2017-07-23,2025-04-26,BR012
ACC00301001,CUST003010,Credit Card,-10870,35170.0,0.1799,Active,2025-03-12,2025-06-14,BR061
ACC00301002,CUST003010,Savings,34686,,0.014,Closed,2025-03-22,2025-02-05,BR061
ACC00301003,CUST003010,Money Market,53702,,0.0167,Active,2025-03-07,2024-11-13,BR061
ACC00301101,CUST003011,Savings,2931,,0.0383,Active,2021-09-14,2025-07-14,BR055
ACC00301201,CUST003012,Credit Card,-371,28804.0,0.1639,Active,2017-04-12,2024-09-29,BR078
ACC00301202,CUST003012,Checking,21465,,0.0,Active,2017-04-16,2025-08-05,BR078
ACC00301301,CUST003013,Credit Card,-282,3916.0,0.2182,Active,2016-06-09,2024-09-01,BR086
ACC00301401,CUST003014,Credit Card,-472,21772.0,0.1624,Active,2023-02-01,2025-02-19,BR096
ACC00301501,CUST003015,Money Market,950,,0.0217,Active,2017-08-06,2025-03-22,BR066
ACC00301502,CUST003015,Checking,4674,,0.0,Active,2017-08-06,2024-11-06,BR066
ACC00301601,CUST003016,Checking,22798,,0.0,Active,2019-03-17,2024-08-31,BR067
ACC00301602,CUST003016,Savings,23102,,0.0206,Active,2019-04-04,2025-05-18,BR067
ACC00301603,CUST003016,Money Market,24435,,0.0165,Active,2019-04-03,2024-12-23,BR067
ACC00301701,CUST003017,CD,1895,,0.0413,Active,2016-10-17,2025-05-20,BR038
ACC00301702,CUST003017,Checking,1596,,0.0,Active,2016-10-14,2024-10-05,BR038
ACC00301801,CUST003018,CD,10935,,0.0281,Active,2023-06-26,2025-06-14,BR057
ACC00301802,CUST003018,Money Market,23587,,0.0188,Active,2023-07-04,2025-06-14,BR057
ACC00301901,CUST003019,Savings,10351,,0.0236,Active,2019-04-02,2024-11-10,BR020
ACC00301902,CUST003019,CD,1429,,0.0439,Active,2019-03-18,2025-04-18,BR020
ACC00302001,CUST003020,Money Market,314,,0.0315,Active,2025-06-15,2024-10-23,BR086
ACC00302002,CUST003020,CD,2419,,0.0383,Active,2025-06-21,2025-05-13,BR086
ACC00302003,CUST003020,Savings,3109,,0.0369,Active,2025-07-12,2025-02-07,BR086
ACC00302101,CUST003021,Credit Card,-11498,48989.0,0.2305,Active,2015-11-06,2024-12-21,BR104
ACC00302102,CUST003021,Credit Card,-5528,42008.0,0.1686,Active,2015-11-19,2025-01-19,BR104
ACC00302103,CUST003021,CD,17486,,0.0442,Active,2015-10-25,2025-06-07,BR104
ACC00302104,CUST003021,Credit Card,-418,11843.0,0.1652,Active,2015-11-19,2025-02-16,BR104
ACC00302201,CUST003022,CD,3293,,0.0149,Closed,2021-09-17,2025-04-01,BR018
ACC00302301,CUST003023,Savings,4498,,0.0116,Inactive,2021-09-03,2024-11-10,BR056
ACC00302302,CUST003023,CD,113,,0.0165,Active,2021-08-28,2025-01-14,BR056
ACC00302401,CUST003024,CD,20232,,0.0382,Active,2016-08-20,2024-09-09,BR001
ACC00302402,CUST003024,CD,23088,,0.0199,Active,2016-08-28,2025-08-27,BR001
ACC00302403,CUST003024,Checking,23488,,0.0,Inactive,2016-08-11,2025-05-13,BR001
ACC00302501,CUST003025,Credit Card,-153,31748.0,0.1842,Closed,2021-09-23,2025-02-01,BR016
ACC00302601,CUST003026,Savings,4843,,0.0276,Frozen,2020-10-27,2024-11-21,BR056
ACC00302602,CUST003026,Money Market,7678,,0.0196,Active,2020-11-11,2024-11-07,BR056
ACC00302701,CUST003027,CD,113,,0.0313,Active,2024-04-17,2025-07-17,BR011
ACC00302702,CUST003027,Money Market,2030,,0.0287,Active,2024-05-01,2024-09-23,BR011
ACC00302703,CUST003027,Money Market,4608,,0.0284,Active,2024-05-10,2025-01-07,BR011
ACC00302801,CUST003028,Money Market,7498,,0.0287,Active,2025-08-20,2024-11-15,BR020
ACC00302802,CUST003028,Savings,2162,,0.0374,Active,2025-08-15,2025-03-20,BR020
ACC00302803,CUST003028,Savings,8868,,0.0191,Active,2025-08-05,2024-09-11,BR020
ACC00302901,CUST003029,Savings,7106,,0.0235,Active,2020-05-21,2025-06-28,BR108
ACC00303001,CUST003030,Credit Card,-556,30166.0,0.2263,Active,2017-03-02,2025-06-29,BR105
ACC00303002,CUST003030,Checking,1663,,0.0,Active,2017-03-02,2025-04-27,BR105
ACC00303003,CUST003030,Savings,673,,0.0469,Closed,2017-02-12,2025-01-17,BR105
ACC00303101,CUST003031,Checking,4972,,0.0,Active,2018-06-25,2025-06-16,BR014
ACC00303201,CUST003032,Credit Card,-2381,36349.0,0.2251,Active,2021-06-03,2025-03-02,BR040
ACC00303202,CUST003032,Money Market,6173,,0.0156,Active,2021-06-01,2025-03-24,BR040
ACC00303203,CUST003032,CD,7471,,0.0135,Active,2021-05-21,2025-06-21,BR040
ACC00303301,CUST003033,Savings,1577,,0.0337,Active,2022-01-30,2025-07-03,BR047
ACC00303401,CUST003034,Credit Card,-1690,43076.0,0.2463,Active,2022-03-03,2025-06-28,BR190
ACC00303402,CUST003034,Money Market,84500,,0.0147,Active,2022-02-03,2025-02-23,BR190
ACC00303403,CUST003034,Money Market,59935,,0.0356,Active,2022-02-07,2024-11-18,BR190
ACC00303501,CUST003035,CD,3639,,0.0298,Active,2023-05-14,2025-04-30,BR007
ACC00303502,CUST003035,CD,2607,,0.0267,Closed,2023-06-06,2024-12-29,BR007
ACC00303503,CUST003035,Savings,2792,,0.0133,Active,2023-06-06,2025-05-29,BR007
ACC00303601,CUST003036,Money Market,11643,,0.0168,Inactive,2016-09-12,2025-03-31,BR050
ACC00303602,CUST003036,Savings,7964,,0.0156,Active,2016-09-06,2025-02-27,BR050
ACC00303603,CUST003036,Savings,11118,,0.0305,Active,2016-09-06,2025-05-18,BR050
ACC00303604,CUST003036,Savings,24484,,0.0338,Active,2016-09-20,2025-06-02,BR050
ACC00303701,CUST003037,Credit Card,-3468,47663.0,0.1756,Active,2016-06-25,2025-02-02,BR001
ACC00303702,CUST003037,CD,12642,,0.0489,Active,2016-06-12,2025-08-05,BR001
ACC00303703,CUST003037,Money Market,19015,,0.0196,Active,2016-06-18,2025-04-26,BR001
